Symbol,FiscalDateEnding,TotalRevenue,GrossProfit,NetIncome,OperatingIncome,OperatingMargin,TotalAssets,TotalLiabilities,CommonStockSharesOutstanding,TotalShareholderEquity,BVPS,Debt_to_Equity,Date
ADSK,2017-01-31,478.0,385.8,-170.5,-156.9,-32.82426778242678,4797.8,4061.3,221.1,736.5,3.33,5.51,2025-12-30
ADSK,2016-10-31,488.6,400.3,-142.8,-119.2,-24.396234138354483,4829.2,3768.6,222.3,1060.6,4.77,3.55,2025-12-30
ADSK,2016-07-31,548.2,455.3,-98.2,-49.9,-9.10251732944181,5047.4,3715.7,223.2,1331.7,5.97,2.79,2025-12-30
ADSK,2016-04-30,511.9,419.4,-173.0,-155.0,-30.279351435827312,5205.6,3769.7,224.4,1435.9,6.4,2.63,2025-12-30
ADSK,2016-01-31,648.3,553.4,-32.7,-9.7,-1.4962208853925651,5515.3,3891.2,224.7,1624.1,7.23,2.4,2025-12-30
ADSK,2015-10-31,599.8,508.8,-43.8,-14.8,-2.4674891630543514,5220.0,3486.9,225.3,1733.1,7.69,2.01,2025-12-30
ADSK,2015-07-31,609.5,516.5,-235.5,4.3,0.7054963084495488,5341.8,3439.7,227.0,1902.1,8.38,1.81,2025-12-30
ADSK,2015-04-30,646.5,554.7,19.1,21.5,3.3255993812838365,4775.9,2551.5,231.7,2224.4,9.6,1.15,2025-12-30
ADSK,2015-01-31,664.6,575.1,11.5,14.0,2.1065302437556426,4913.8,2694.6,232.2,2219.2,9.56,1.21,2025-12-30
ADSK,2014-10-31,618.0,532.0,10.7,14.6,2.3624595469255665,4736.8,2468.3,231.5,2268.5,9.8,1.09,2025-12-30
ADSK,2014-07-31,637.1,549.2,31.3,49.9,7.832365405744782,4703.4,2420.0,232.4,2283.4,9.83,1.06,2025-12-30
ADSK,2014-04-30,592.5,513.8,28.3,42.2,7.122362869198312,4648.6,2359.9,231.6,2288.7,9.88,1.03,2025-12-30
ADSK,2014-01-31,586.6,514.7,53.9,51.7,8.813501534265257,4595.0,2333.5,231.1,2261.5,9.79,1.03,2025-12-30
AMD,2025-09-30,9246.0,4780.0,1243.0,1270.0,13.735669478693488,76891.0,16101.0,1641.0,60790.0,37.04,0.26,2025-12-30
AMD,2025-06-30,7685.0,3059.0,872.0,-134.0,-1.7436564736499676,74820.0,15155.0,1630.0,59665.0,36.6,0.25,2025-12-30
AMD,2025-03-31,7438.0,3736.0,709.0,806.0,10.836246302769561,71550.0,13669.0,1626.0,57881.0,35.6,0.24,2025-12-30
AMD,2024-12-31,7658.0,3882.0,482.0,871.0,11.373726821624446,69226.0,11658.0,1634.0,57568.0,35.23,0.2,2025-12-30
AMD,2024-09-30,6819.0,3419.0,771.0,724.0,10.61739257955712,69636.0,12651.0,1636.0,56985.0,34.83,0.22,2025-12-30
AMD,2024-06-30,5835.0,2864.0,265.0,269.0,4.610111396743787,67886.0,11348.0,1637.0,56538.0,34.54,0.2,2025-12-30
AMD,2024-03-31,5473.0,2560.0,123.0,36.0,0.6577745295084962,67895.0,11697.0,1639.0,56198.0,34.29,0.21,2025-12-30
AMD,2023-12-31,6168.0,2911.0,667.0,342.0,5.544747081712062,67885.0,11993.0,1628.0,55892.0,34.33,0.21,2025-12-30
AMD,2023-09-30,5800.0,2747.0,299.0,224.0,3.8620689655172415,67626.0,12656.0,1629.0,54970.0,33.74,0.23,2025-12-30
AMD,2023-06-30,5359.0,2443.0,27.0,-20.0,-0.37320395596193323,67967.0,12831.0,1627.0,55136.0,33.89,0.23,2025-12-30
AMD,2023-03-31,5353.0,2359.0,-139.0,-102.0,-1.905473566224547,67634.0,12940.0,1611.0,54694.0,33.95,0.24,2025-12-30
AMD,2022-12-31,5599.0,2403.0,21.0,-117.0,-2.089658867654938,67580.0,12830.0,1618.0,54750.0,33.84,0.23,2025-12-30
AMD,2022-09-30,5565.0,2354.0,66.0,-42.0,-0.7547169811320755,67811.0,13269.0,1625.0,54542.0,33.56,0.24,2025-12-30
AMD,2022-06-30,6550.0,3028.0,447.0,526.0,8.030534351145038,67502.0,12333.0,1632.0,55169.0,33.8,0.22,2025-12-30
AMD,2022-03-31,5887.0,2818.0,786.0,951.0,16.15423815186003,66915.0,11582.0,1410.0,55333.0,39.24,0.21,2025-12-30
AMD,2021-12-31,4826.0,2426.0,974.0,1207.0,25.010360547036885,12419.0,4922.0,1222.0,7497.0,6.14,0.66,2025-12-30
AMD,2021-09-30,4313.0,2086.0,923.0,948.0,21.980060282865754,11153.0,4017.0,1230.0,7136.0,5.8,0.56,2025-12-30
AMD,2021-06-30,3850.0,1830.0,710.0,831.0,21.584415584415584,10691.0,3626.0,1232.0,7065.0,5.73,0.51,2025-12-30
AMD,2021-03-31,3445.0,1587.0,555.0,662.0,19.216255442670537,10047.0,3570.0,1231.0,6477.0,5.26,0.55,2025-12-30
AMD,2020-12-31,3244.0,1451.0,1781.0,570.0,17.57090012330456,8962.0,3125.0,1226.0,5837.0,4.76,0.54,2025-12-30
AMD,2020-09-30,2801.0,1230.0,390.0,449.0,16.02998928953945,7023.0,3156.0,1215.0,3867.0,3.18,0.82,2025-12-30
AMD,2020-06-30,1932.0,848.0,157.0,173.0,8.954451345755693,6583.0,3278.0,1227.0,3305.0,2.69,0.99,2025-12-30
AMD,2020-03-31,1786.0,818.0,162.0,177.0,9.910414333706608,5864.0,2827.0,1224.0,3037.0,2.48,0.93,2025-12-30
AMD,2019-12-31,2127.0,949.0,170.0,348.0,16.361071932299012,6028.0,3201.0,1188.0,2827.0,2.38,1.13,2025-12-30
AMD,2019-09-30,1801.0,777.0,120.0,186.0,10.327595780122154,5253.0,3077.0,1117.0,2176.0,1.95,1.41,2025-12-30
AMD,2019-06-30,1531.0,621.0,35.0,59.0,3.8536903984323976,5102.0,3201.0,1109.0,1901.0,1.71,1.68,2025-12-30
AMD,2019-03-31,1272.0,521.0,16.0,38.0,2.9874213836477987,4931.0,3143.0,1094.0,1788.0,1.63,1.76,2025-12-30
AMD,2018-12-31,1419.0,537.0,38.0,28.0,1.9732205778717407,4556.0,3290.0,1079.0,1266.0,1.17,2.6,2025-12-30
AMD,2018-09-30,1653.0,661.0,102.0,150.0,9.074410163339383,4347.0,3222.0,1076.0,1125.0,1.05,2.86,2025-12-30
AMD,2018-06-30,1756.0,652.0,116.0,153.0,8.712984054669704,4103.0,3224.0,1147.0,879.0,0.77,3.67,2025-12-30
AMD,2018-03-31,1647.0,597.0,81.0,120.0,7.285974499089254,3763.0,3048.0,1039.0,715.0,0.69,4.26,2025-12-30
AMD,2017-12-31,1480.0,515.0,61.0,82.0,5.540540540540541,3552.0,2956.0,965.0,596.0,0.62,4.96,2025-12-30
AMD,2017-09-30,1643.0,573.0,71.0,126.0,7.668898356664639,3586.0,3066.0,1042.0,520.0,0.5,5.9,2025-12-30
AMD,2017-06-30,1222.0,404.0,-16.0,25.0,2.0458265139116203,3370.0,2953.0,945.0,417.0,0.44,7.08,2025-12-30
AMD,2017-03-31,984.0,331.0,-73.0,-29.0,-2.9471544715447155,3299.0,2890.0,939.0,409.0,0.44,7.07,2025-12-30
AMD,2016-12-31,1106.0,351.0,-51.0,-3.0,-0.27124773960216997,3321.0,2905.0,931.0,416.0,0.45,6.98,2025-12-30
AMD,2016-09-30,1307.0,59.0,-406.0,-293.0,-22.417750573833207,3616.0,3231.0,815.0,385.0,0.47,8.39,2025-12-30
AMD,2016-06-30,1027.0,319.0,69.0,-8.0,-0.7789678675754625,3316.0,3729.0,821.0,-413.0,-0.5,-9.03,2025-12-30
AMD,2016-03-31,832.0,269.0,-109.0,-68.0,-8.173076923076923,2981.0,3484.0,793.0,-503.0,-0.63,-6.93,2025-12-30
AMD,2015-12-31,958.0,283.0,-102.0,-49.0,-5.11482254697286,3084.0,3496.0,791.0,-412.0,-0.52,-8.49,2025-12-30
AMD,2015-09-30,1061.0,239.0,-197.0,-158.0,-14.891611687087652,3229.0,3565.0,785.0,-336.0,-0.43,-10.61,2025-12-30
AMD,2015-06-30,942.0,232.0,-181.0,-137.0,-14.543524416135881,3381.0,3522.0,778.0,-141.0,-0.18,-24.98,2025-12-30
AMD,2015-03-31,1030.0,326.0,-180.0,-137.0,-13.300970873786408,3428.0,3411.0,777.0,17.0,0.02,200.65,2025-12-30
AMD,2014-12-31,1239.0,360.0,-364.0,-330.0,-26.634382566585955,3767.0,3580.0,776.0,187.0,0.24,19.14,2025-12-30
AMD,2014-09-30,1429.0,494.0,17.0,63.0,4.408677396780965,4325.0,3790.0,785.0,535.0,0.68,7.08,2025-12-30
AMD,2014-06-30,1441.0,498.0,-36.0,63.0,4.371963913948647,4246.0,3745.0,764.0,501.0,0.66,7.48,2025-12-30
AMD,2014-03-31,1397.0,487.0,-20.0,49.0,3.507516105941303,4108.0,3597.0,761.0,511.0,0.67,7.04,2025-12-30
AMZN,2025-09-30,180169.0,91499.0,21187.0,17422.0,9.669810011711228,727921.0,358290.0,10845.0,369631.0,34.08,0.97,2025-12-30
AMZN,2025-06-30,167702.0,86893.0,18164.0,19171.0,11.431586981669867,682170.0,348395.0,10806.0,333775.0,30.89,1.04,2025-12-30
AMZN,2025-03-31,155667.0,78691.0,17127.0,18405.0,11.823315153500742,643256.0,337389.0,10793.0,305867.0,28.34,1.1,2025-12-30
AMZN,2024-12-31,187792.0,88899.0,20004.0,21203.0,11.29068330919315,624894.0,338924.0,10721.0,285970.0,26.67,1.19,2025-12-30
AMZN,2024-09-30,158877.0,77900.0,15328.0,17411.0,10.95879202150091,584626.0,325475.0,10735.0,259151.0,24.14,1.26,2025-12-30
AMZN,2024-06-30,147977.0,74192.0,13485.0,14769.0,9.980605094034884,554818.0,318371.0,10708.0,236447.0,22.08,1.35,2025-12-30
AMZN,2024-03-31,143313.0,70680.0,10431.0,15307.0,10.680817511321374,530969.0,314308.0,10670.0,216661.0,20.31,1.45,2025-12-30
AMZN,2023-12-31,169961.0,77408.0,10624.0,13209.0,7.771782938438819,527854.0,325979.0,10610.0,201875.0,19.03,1.61,2025-12-30
AMZN,2023-09-30,143083.0,68061.0,9879.0,11188.0,7.819237785061817,486883.0,303910.0,10558.0,182973.0,17.33,1.66,2025-12-30
AMZN,2023-06-30,134383.0,65010.0,6750.0,7681.0,5.715752736581264,477607.0,309005.0,10449.0,168602.0,16.14,1.83,2025-12-30
AMZN,2023-03-31,127358.0,59567.0,3172.0,4774.0,3.7484885126964933,464378.0,309852.0,10258.0,154526.0,15.06,2.01,2025-12-30
AMZN,2022-12-31,149204.0,63564.0,278.0,2547.0,1.7070587919894908,462675.0,316632.0,10242.0,146043.0,14.26,2.17,2025-12-30
AMZN,2022-09-30,127101.0,56833.0,2872.0,2525.0,1.986609074672898,428362.0,290873.0,10198.0,137489.0,13.48,2.12,2025-12-30
AMZN,2022-06-30,121234.0,54810.0,-2028.0,3317.0,2.7360311463780786,419728.0,288326.0,10183.0,131402.0,12.9,2.19,2025-12-30
AMZN,2022-03-31,116444.0,49945.0,-3844.0,3669.0,3.1508708048504004,410767.0,276766.0,10180.0,134001.0,13.16,2.07,2025-12-30
AMZN,2021-12-31,137412.0,54577.0,14323.0,3460.0,2.517975140453527,420549.0,282304.0,10320.0,138245.0,13.4,2.04,2025-12-30
AMZN,2021-09-30,110812.0,47882.0,3156.0,4852.0,4.3785871566256365,382406.0,261842.0,10300.0,120564.0,11.71,2.17,2025-12-30
AMZN,2021-06-30,113080.0,48904.0,7778.0,7702.0,6.811107180756987,360319.0,245516.0,10280.0,114803.0,11.17,2.14,2025-12-30
AMZN,2021-03-31,108518.0,46115.0,8107.0,8865.0,8.169151661475516,323077.0,219757.0,10260.0,103320.0,10.07,2.13,2025-12-30
AMZN,2020-12-31,125555.0,46271.0,7222.0,6873.0,5.47409501811955,321195.0,227791.0,10260.0,93404.0,9.1,2.44,2025-12-30
AMZN,2020-09-30,96145.0,39039.0,6331.0,6194.0,6.442352696448072,282179.0,199404.0,10240.0,82775.0,8.08,2.41,2025-12-30
AMZN,2020-06-30,88912.0,36252.0,5243.0,5843.0,6.571666366744647,258314.0,184586.0,10180.0,73728.0,7.24,2.5,2025-12-30
AMZN,2020-03-31,75452.0,31195.0,2535.0,3989.0,5.286804856067433,221238.0,155966.0,10120.0,65272.0,6.45,2.39,2025-12-30
AMZN,2019-12-31,87436.0,21267.0,3268.0,3880.0,4.43753145157601,225248.0,163188.0,10100.0,62060.0,6.14,2.63,2025-12-30
AMZN,2019-09-30,69981.0,28679.0,2134.0,3020.0,4.31545705262857,199099.0,142591.0,10080.0,56508.0,5.61,2.52,2025-12-30
AMZN,2019-06-30,63404.0,27067.0,2625.0,3084.0,4.864046432401741,191351.0,138290.0,10060.0,53061.0,5.27,2.61,2025-12-30
AMZN,2019-03-31,59700.0,25780.0,3561.0,4420.0,7.403685092127303,178102.0,129692.0,10040.0,48410.0,4.82,2.68,2025-12-30
AMZN,2018-12-31,72383.0,27597.0,3027.0,3786.0,5.230509926363925,162648.0,119099.0,10020.0,43549.0,4.35,2.73,2025-12-30
AMZN,2018-09-30,56576.0,23573.0,2883.0,3724.0,6.582296380090498,143695.0,104570.0,10020.0,39125.0,3.9,2.67,2025-12-30
AMZN,2018-06-30,52886.0,22254.0,2534.0,2983.0,5.640434141360663,134100.0,99105.0,10000.0,34995.0,3.5,2.83,2025-12-30
AMZN,2018-03-31,51042.0,20307.0,1629.0,1927.0,3.7753222836095763,126362.0,94899.0,9960.0,31463.0,3.16,3.02,2025-12-30
AMZN,2017-12-31,60453.0,21959.0,1856.0,2127.0,3.518435809637239,131310.0,103601.0,9920.0,27709.0,2.79,3.74,2025-12-30
AMZN,2017-09-30,43744.0,16195.0,256.0,347.0,0.7932516459400147,115267.0,90609.0,9880.0,24658.0,2.5,3.67,2025-12-30
AMZN,2017-06-30,37955.0,14504.0,197.0,628.0,1.6545909629824793,87781.0,64567.0,9840.0,23214.0,2.36,2.78,2025-12-30
AMZN,2017-03-31,35714.0,13274.0,724.0,1005.0,2.8140225121800975,80969.0,59295.0,9800.0,21674.0,2.21,2.74,2025-12-30
AMZN,2016-12-31,43741.0,-18922.0,749.0,1255.0,2.8691616561121145,83402.0,64117.0,9720.0,19285.0,1.98,3.32,2025-12-30
AMZN,2016-09-30,32714.0,11454.0,252.0,575.0,1.7576572721159138,70897.0,53115.0,9700.0,17782.0,1.83,2.99,2025-12-30
AMZN,2016-06-30,30404.0,11224.0,857.0,1285.0,4.2264175766346535,65076.0,48538.0,9660.0,16538.0,1.71,2.93,2025-12-30
AMZN,2016-03-31,29128.0,10262.0,513.0,1071.0,3.6768744850315844,61128.0,46372.0,9620.0,14756.0,1.53,3.14,2025-12-30
AMZN,2015-12-31,35747.0,11406.0,482.0,1109.0,3.102358239852295,64747.0,51363.0,9620.0,13384.0,1.39,3.84,2025-12-30
AMZN,2015-09-30,25358.0,8603.0,79.0,406.0,1.6010726397980914,56230.0,43800.0,9560.0,12430.0,1.3,3.52,2025-12-30
AMZN,2015-06-30,23185.0,8025.0,92.0,464.0,2.0012939400474448,52440.0,40672.0,9520.0,11768.0,1.24,3.46,2025-12-30
AMZN,2015-03-31,22717.0,7322.0,-57.0,255.0,1.1225073733327464,50075.0,39202.0,9300.0,10873.0,1.17,3.61,2025-12-30
AMZN,2014-12-31,29329.0,8657.0,214.0,590.0,2.011660813529271,54505.0,43764.0,9440.0,10741.0,1.14,4.07,2025-12-30
AMZN,2014-09-30,20579.0,5952.0,-437.0,-544.0,-2.6434715000728897,40419.0,30083.0,9260.0,10336.0,1.12,2.91,2025-12-30
AMZN,2014-06-30,19340.0,5941.0,-126.0,-15.0,-0.07755946225439503,37898.0,27296.0,9220.0,10602.0,1.15,2.57,2025-12-30
AMZN,2014-03-31,19741.0,5686.0,108.0,146.0,0.7395775290005572,36364.0,26036.0,9360.0,10328.0,1.1,2.52,2025-12-30
ANET,2025-09-30,2308.3,1490.2,853.0,978.2,42.377507256422476,18048.8,6141.7,1276.6,11907.1,9.33,0.52,2025-12-30
ANET,2025-06-30,2204.8,1438.6,888.8,986.2,44.72968069666183,16534.2,5632.6,1271.2,10901.6,8.58,0.52,2025-12-30
ANET,2025-03-31,2004.8,1276.1,813.8,858.8,42.837190742218674,14514.6,4395.5,1279.2,10119.1,7.91,0.43,2025-12-30
ANET,2024-12-31,1930.436,1230.994,800.996,799.652,41.42338829155693,14043.921,4049.114,1283.37,9994.807,7.79,0.41,2025-12-30
ANET,2024-09-30,1810.936,1161.717,747.938,785.25,43.361554466861335,12846.723,3600.834,1281.792,9245.889,7.21,0.39,2025-12-30
ANET,2024-06-30,1690.4,1097.213,665.428,699.573,41.385056791292,11623.235,3192.427,1279.684,8430.808,6.59,0.38,2025-12-30
ANET,2024-03-31,1571.4,1001.4,637.7,660.2,42.013491154384624,10550.179,2687.864,1279.46,7862.315,6.15,0.34,2025-12-30
ANET,2023-12-31,1540.437,999.226,613.636,639.914,41.54106919010644,9946.806,2727.747,1275.38,7219.059,5.66,0.38,2025-12-30
ANET,2023-09-30,1509.456,942.419,545.327,602.695,39.927960801772294,9069.035,2563.48,1270.524,6505.555,5.12,0.39,2025-12-30
ANET,2023-06-30,1458.924,884.129,491.885,530.062,36.33239291422994,8186.041,2328.459,1265.94,5857.582,4.63,0.4,2025-12-30
ANET,2023-03-31,1351.351,804.507,436.473,484.578,35.85878132328315,7543.066,2213.892,1262.312,5329.174,4.22,0.42,2025-12-30
ANET,2022-12-31,1275.552,768.606,427.089,468.919,36.762044981310055,6775.41,1889.59,1260.804,4885.82,3.88,0.39,2025-12-30
ANET,2022-09-30,1176.801,709.98,353.999,417.347,35.46453478540552,6162.01,1776.792,1257.604,4385.218,3.49,0.41,2025-12-30
ANET,2022-06-30,1051.891,643.265,299.099,362.853,34.49530417124968,5824.545,1818.753,1266.324,4005.792,3.16,0.45,2025-12-30
ANET,2022-03-31,877.066,553.845,272.259,277.987,31.69510618357113,6108.186,1955.009,1278.608,4153.177,3.25,0.47,2025-12-30
ANET,2021-12-31,824.459,522.714,239.295,265.788,32.23786749856573,5734.429,1755.829,1279.012,3978.6,3.11,0.44,2025-12-30
ANET,2021-09-30,748.697,478.615,224.305,233.294,31.16000197676764,5437.35,1572.09,1278.544,3865.26,3.02,0.41,2025-12-30
ANET,2021-06-30,707.319,454.178,196.888,219.365,31.013587928501853,5208.28,1510.439,1275.36,3697.841,2.9,0.41,2025-12-30
ANET,2021-03-31,667.562,425.272,180.366,206.292,30.902298213499268,4893.73,1442.392,1273.968,3451.338,2.71,0.42,2025-12-30
ANET,2020-12-31,648.482,414.584,182.958,194.638,30.01440286700325,4738.919,1418.628,1268.176,3320.291,2.62,0.43,2025-12-30
ANET,2020-09-30,605.431,384.962,168.375,188.395,31.11750141634637,4399.372,1315.495,1269.008,3083.877,2.43,0.43,2025-12-30
ANET,2020-06-30,540.57,344.089,144.793,166.989,30.891281425162333,4335.851,1299.368,1268.768,3036.483,2.39,0.43,2025-12-30
ANET,2020-03-31,523.029,338.251,138.431,149.662,28.61447453200492,4111.845,1263.019,1279.024,2848.826,2.23,0.44,2025-12-30
ANET,2019-12-31,552.546,356.303,260.692,175.989,31.850560858281483,4185.29,1290.604,1284.176,2894.686,2.25,0.45,2025-12-30
ANET,2019-09-30,654.415,417.274,208.895,228.606,34.932878983519636,3619.825,963.821,1292.048,2656.004,2.06,0.36,2025-12-30
ANET,2019-06-30,608.321,390.191,189.251,206.837,34.00129208099013,3441.292,915.732,1301.36,2525.56,1.94,0.36,2025-12-30
ANET,2019-03-31,595.424,380.57,201.029,194.342,32.639262105659164,3332.444,932.077,1299.216,2400.367,1.85,0.39,2025-12-30
ANET,2018-12-31,595.726,374.992,170.322,193.642,32.50521212772315,3081.983,938.594,1294.848,2143.389,1.66,0.44,2025-12-30
ANET,2018-09-30,563.309,361.583,168.524,180.77,32.090735280281336,2798.238,852.362,1296.288,1945.876,1.5,0.44,2025-12-30
ANET,2018-06-30,519.845,333.883,-155.269,-239.803,-46.129711740999724,2733.091,707.141,1293.216,2025.95,1.57,0.35,2025-12-30
ANET,2018-03-31,472.489,302.919,144.538,138.738,29.363223270806305,2580.034,734.995,1291.536,1845.039,1.43,0.4,2025-12-30
ANET,2017-12-31,467.867,307.165,103.833,139.388,29.792227278264978,2460.86,798.946,1283.888,1661.914,1.29,0.48,2025-12-30
ANET,2017-09-30,437.633,280.617,133.722,140.832,32.18038859043993,2301.71,777.158,1269.152,1524.552,1.2,0.51,2025-12-30
ANET,2017-06-30,405.211,259.777,102.685,116.634,28.783522658565534,2162.94,805.191,1260.096,1357.749,1.08,0.59,2025-12-30
ANET,2017-03-31,335.475,214.21,82.961,73.418,21.884790222818392,1939.598,711.224,1240.256,1228.374,0.99,0.58,2025-12-30
ANET,2016-12-31,327.969,210.155,58.783,77.495,23.628757595992305,1729.007,621.187,1190.144,1107.82,0.93,0.56,2025-12-30
ANET,2016-09-30,290.261,186.42,51.257,63.021,21.71183865555483,1519.08,507.66,1175.248,1011.42,0.86,0.5,2025-12-30
ANET,2016-06-30,268.741,171.451,38.904,53.158,19.780383343070092,1334.988,418.156,1165.072,916.832,0.79,0.46,2025-12-30
ANET,2016-03-31,242.196,155.09,35.245,49.735,20.535021222480964,1209.947,360.09,1155.424,849.857,0.74,0.42,2025-12-30
ANET,2015-12-31,245.446,156.168,43.924,49.397,20.12540436592978,1159.89,371.738,1152.992,788.152,0.68,0.47,2025-12-30
ANET,2015-09-30,217.548,141.748,28.69,31.297,14.38625039071837,1072.892,349.718,1150.192,723.174,0.63,0.48,2025-12-30
ANET,2015-06-30,195.552,127.89,23.996,32.859,16.803203240058913,990.839,325.297,1139.44,665.542,0.58,0.49,2025-12-30
ANET,2015-03-31,179.045,117.754,24.492,35.755,19.969839984361474,875.092,264.621,1131.552,610.471,0.54,0.43,2025-12-30
ANET,2014-12-31,173.489,116.44,31.037,39.002,22.480964210987437,811.023,255.365,1123.504,555.658,0.49,0.46,2025-12-30
ANET,2014-09-30,155.463,100.957,21.866,33.874,21.7891073760316,691.883,198.961,1115.792,492.922,0.44,0.4,2025-12-30
ANET,2014-06-30,137.947,93.38,21.618,30.655,22.22230276845455,642.778,181.592,704.912,461.186,0.65,0.39,2025-12-30
ANET,2014-03-31,117.207,81.314,12.329,21.982,18.754852525873027,375.463,279.035,1017.318656,96.428,0.09,2.89,2025-12-30
APH,2025-09-30,6194.4,2359.3,1245.7,1702.3,27.481273408239698,27143.0,14536.1,1282.8,12520.3,9.76,1.16,2025-12-30
APH,2025-06-30,5650.3,2053.3,1091.3,1430.8,25.32254924517282,25668.4,14068.7,1269.2,11519.3,9.08,1.22,2025-12-30
APH,2025-03-31,4811.0,1644.0,737.8,1068.8,22.2157555601746,22902.1,12529.7,1266.2,10301.2,8.14,1.22,2025-12-30
APH,2024-12-31,4317.9,1480.7,746.2,965.7,22.36503856041131,21440.2,11584.1,1268.1,9792.0,7.72,1.18,2025-12-30
APH,2024-09-30,4038.8,1356.9,604.4,864.9,21.414776666336536,19585.6,10058.8,1265.5,9452.5,7.47,1.06,2025-12-30
APH,2024-06-30,3609.7,1213.1,524.8,768.8,21.29816882289387,18586.8,9536.3,1264.9,8980.1,7.1,1.06,2025-12-30
APH,2024-03-31,3256.3,1089.0,548.7,684.8,21.03000337806713,16722.5,7957.9,1255.8,8681.5,6.91,0.92,2025-12-30
APH,2023-12-31,3327.5,1100.4,514.4,706.3,21.226145755071375,16526.4,8099.9,1244.6,8346.5,6.71,0.97,2025-12-30
APH,2023-09-30,3199.2,1048.5,513.9,666.9,20.84583645911478,15759.0,7820.7,1244.0,7856.8,6.32,1.0,2025-12-30
APH,2023-06-30,3053.9,991.7,460.5,623.9,20.429614591178495,15237.9,7645.6,1236.4,7513.7,6.08,1.02,2025-12-30
APH,2023-03-31,2974.0,943.4,439.2,597.1,20.0773369199731,15381.5,7995.0,1239.8,7308.1,5.89,1.09,2025-12-30
APH,2022-12-31,3239.2,1037.5,507.5,675.7,20.860088910842183,15326.2,8232.1,1239.0,7015.6,5.66,1.17,2025-12-30
APH,2022-09-30,3295.2,1060.0,496.6,693.1,21.03362466618111,15097.9,8449.0,1238.6,6570.9,5.31,1.29,2025-12-30
APH,2022-06-30,3136.8,1004.2,472.5,648.8,20.68349910737057,14986.1,8444.2,1239.4,6464.3,5.22,1.31,2025-12-30
APH,2022-03-31,2951.9,926.6,425.7,589.8,19.980351637928116,14873.6,8370.1,1251.2,6426.1,5.14,1.3,2025-12-30
APH,2021-12-31,3026.8,941.2,465.0,607.9,20.08391700806132,14678.4,8299.3,1256.4,6302.0,5.02,1.32,2025-12-30
APH,2021-09-30,2818.5,889.9,426.5,571.2,20.266098988823842,14926.1,8917.4,1251.6,5945.9,4.75,1.5,2025-12-30
APH,2021-06-30,2653.9,843.2,369.8,531.6,20.030897923810244,14559.1,8780.8,1247.6,5715.5,4.58,1.54,2025-12-30
APH,2021-03-31,2377.1,727.5,329.6,464.8,19.553237137688782,13133.5,7611.8,1248.2,5461.0,4.38,1.39,2025-12-30
APH,2020-12-31,2426.0,765.6,357.0,499.9,20.60593569661995,12327.3,6875.4,1244.8,5384.9,4.33,1.28,2025-12-30
APH,2020-09-30,2323.4,734.9,346.6,475.8,20.4786089351812,11753.9,6648.7,1232.8,5040.2,4.09,1.32,2025-12-30
APH,2020-06-30,1987.5,603.8,257.7,357.4,17.98238993710692,11203.9,6403.6,1216.0,4738.6,3.9,1.35,2025-12-30
APH,2020-03-31,1862.0,559.8,242.1,316.9,17.019334049409238,12077.7,7632.0,1225.8,4385.8,3.58,1.74,2025-12-30
APH,2019-12-31,2151.0,678.7,318.7,429.8,19.981403998140397,10815.5,6219.3,1232.8,4530.3,3.67,1.37,2025-12-30
APH,2019-09-30,2100.6,661.9,280.3,413.6,19.68961249166905,10683.6,6472.5,1224.8,4155.3,3.39,1.56,2025-12-30
APH,2019-06-30,2015.3,647.6,288.4,408.4,20.26497295687987,10634.0,6430.8,1234.8,4148.3,3.36,1.55,2025-12-30
APH,2019-03-31,1958.5,627.8,267.5,392.7,20.05105948429921,10208.1,6037.7,1234.4,4123.1,3.34,1.46,2025-12-30
APH,2018-12-31,2224.7,715.0,338.1,466.1,20.95113947948038,10044.9,5980.7,1238.8,4017.0,3.24,1.49,2025-12-30
APH,2018-09-30,2129.0,688.2,316.6,443.5,20.831376232973227,9742.6,5689.3,1249.6,4008.9,3.21,1.42,2025-12-30
APH,2018-06-30,1981.4,644.8,284.8,406.3,20.505703038255778,9510.3,5697.7,1249.2,3761.1,3.01,1.51,2025-12-30
APH,2018-03-31,1866.9,606.9,265.6,377.8,20.236756119770742,9403.7,5435.8,1264.0,3913.9,3.1,1.39,2025-12-30
APH,2017-12-31,1943.9,635.4,-103.4,399.5,20.55146869694943,10003.9,5960.5,1271.2,3989.8,3.14,1.49,2025-12-30
APH,2017-09-30,1840.8,606.1,277.5,377.3,20.49652325076054,9608.8,5499.5,1262.8,4067.2,3.22,1.35,2025-12-30
APH,2017-06-30,1666.5,552.6,251.5,340.7,20.444044404440444,9172.9,5257.0,1264.4,3874.9,3.06,1.36,2025-12-30
APH,2017-03-31,1560.1,515.9,224.9,314.0,20.126914941349913,8707.4,4956.3,1265.6,3704.2,2.93,1.34,2025-12-30
APH,2016-12-31,1651.1,546.1,235.4,339.8,20.580219247774213,8498.7,4775.6,1262.8,3674.9,2.91,1.3,2025-12-30
APH,2016-09-30,1635.9,537.3,224.3,331.3,20.251849135032703,8369.8,4615.1,1262.8,3708.0,2.94,1.24,2025-12-30
APH,2016-06-30,1548.2,497.3,206.5,300.3,19.39671877018473,8027.0,4453.1,1261.6,3534.6,2.8,1.26,2025-12-30
APH,2016-03-31,1451.2,459.2,156.6,239.4,16.49669239250276,7885.7,4461.5,1256.8,3386.2,2.69,1.32,2025-12-30
