Date,Open,High,Low,Close,Volume,Symbol,ma_10,ma_30,ma_50,ma_100,ma_200,RSI Options Rate,macd,MACD Signal,fi,fib_0%,fib_23.6%,fib_38.2%,fib_50%,fib_61.8%,fib_76.4%,fib_100%,fib_signal,SentimentScore,Fundamental_Weight,Monthly Return (%),combined_signal,final_trade,Buy Streak,Sell Streak,trade_value,Adj Close
2025-12-31,231.22,232.39,225.47,226.14,4.95,COIN,238.68,254.74,280.69,304.87,285.76,15.4,-13.6,-12.64,-36.01,254.87,251.15,248.85,246.99,245.12,242.82,239.1,0,-2.89,14.63,-1.53,-50.12,SELL,0,41,-50,
2025-12-31,265.29,266.1,264.39,264.91,2.4,CRM,263.19,249.69,249.84,246.8,256.2,52.24,5.71,5.34,59.69,269.11,268.07,267.43,266.91,266.39,265.75,264.71,1,6.54,9.51,-1.75,60.0,BUY,8,0,50,
2025-12-31,475.98,476.06,468.4,468.76,1.78,CRWD,476.91,498.21,513.06,484.91,461.26,20.92,-11.01,-9.46,60.85,483.29,480.31,478.47,476.98,475.49,473.65,470.67,0,5.82,-7.2,-1.75,-31.0,SELL,0,13,-50,
2025-12-31,73.49,73.68,70.43,71.61,18.45,CRWV,75.6,77.28,91.49,104.53,0.0,35.51,-4.01,-4.52,-19.73,87.31,84.03,82.0,80.35,78.71,76.68,73.4,0,-2.83,-11.95,-1.75,-64.0,SELL,0,43,-50,
2025-12-31,67.86,67.86,67.0,67.24,7.44,CSGP,66.48,67.01,68.76,76.97,79.07,47.04,-0.5,-0.91,24.06,67.96,67.02,66.44,65.98,65.51,64.93,63.99,-1,-7.5,-6.22,-0.42,-31.68,SELL,0,72,-50,
2025-12-31,84.14,84.44,82.93,83.0,9.58,CTSH,84.63,80.68,76.87,72.83,74.22,48.23,2.26,2.7,24.26,85.77,85.49,85.32,85.18,85.05,84.88,84.6,0,6.72,6.34,-1.75,38.0,HOLD,27,0,0,
2025-12-31,126.88,126.88,125.35,125.36,10.29,CVLT,126.38,123.28,130.84,156.43,163.85,55.49,-0.88,-2.04,30.27,129.41,126.72,125.05,123.71,122.36,120.69,118.0,-1,-0.94,-6.83,-1.75,-32.0,SELL,0,60,-50,
2025-12-31,228.4,228.61,226.08,226.48,2.48,DASH,230.57,218.31,224.21,241.96,227.06,57.52,2.77,2.49,63.82,235.0,233.84,233.13,232.55,231.97,231.26,230.1,0,3.0,2.07,-0.21,-2.84,HOLD,0,0,0,
2025-12-31,136.95,137.53,135.92,135.99,0.66,DDOG,138.62,150.09,158.27,149.48,134.2,20.77,-6.26,-6.2,-44.28,138.83,138.41,138.14,137.93,137.72,137.45,137.03,0,4.75,-5.98,-1.75,-38.0,SELL,0,15,-50,
2025-12-31,349.18,351.74,349.03,350.55,6.19,ELV,345.96,338.25,333.34,326.82,350.52,58.36,4.6,4.76,68.42,346.61,346.69,346.73,346.77,346.81,346.85,346.93,1,0.2,7.56,-0.8,59.8,BUY,4,0,50,
2025-12-31,32.15,32.3,31.7,32.05,5.25,ENPH,32.68,30.62,31.21,34.02,39.66,45.23,0.52,0.5,19.15,33.91,33.36,33.01,32.73,32.46,32.11,31.56,1,2.5,7.32,-1.75,-1.0,HOLD,0,0,0,
2025-12-31,151.25,151.75,149.95,150.33,5.28,FANG,148.92,151.94,148.29,144.64,142.14,34.82,-0.33,0.31,27.24,152.3,150.53,149.44,148.55,147.67,146.57,144.8,1,4.17,11.46,1.15,54.6,BUY,37,0,50,
2025-12-31,61.87,62.27,60.35,60.42,1.64,FLEX,62.92,62.12,62.41,59.19,50.61,9.63,0.07,0.74,-32.86,65.46,64.8,64.39,64.06,63.72,63.31,62.65,0,6.11,1.22,-1.33,-6.32,HOLD,0,0,0,
2025-12-31,80.12,80.41,79.37,79.41,3.52,FTNT,80.5,81.37,82.43,81.9,91.31,41.13,-0.58,-0.44,46.28,81.79,81.39,81.14,80.94,80.75,80.5,80.1,0,-7.5,-6.1,-1.75,-56.0,SELL,0,44,-50,
2025-12-31,89.16,89.16,87.52,87.56,5.14,GLW,88.25,86.3,86.33,80.85,65.02,32.21,0.91,1.07,-40.05,90.14,89.7,89.43,89.22,89.0,88.73,88.29,0,10.0,-4.51,-1.65,18.4,HOLD,0,0,0,
2025-12-31,312.85,314.58,311.44,313.0,5.35,GOOGL,309.85,310.7,296.47,264.34,217.06,41.65,4.14,5.1,-28.09,316.95,315.46,314.53,313.79,313.04,312.11,310.62,1,6.32,15.0,-0.21,68.16,BUY,131,0,50,
2025-12-31,38.08,38.1,37.47,37.53,6.69,GTLB,37.91,39.59,42.55,44.43,45.2,25.29,-1.23,-1.41,41.45,38.65,38.31,38.09,37.92,37.75,37.53,37.19,0,-7.5,-1.22,-1.75,-64.0,SELL,0,40,-50,
2025-12-31,32.92,32.95,32.06,32.47,7.18,HIMS,34.37,36.41,39.19,45.19,45.77,17.05,-1.77,-1.64,29.02,34.75,34.46,34.27,34.12,33.98,33.8,33.5,0,3.72,-3.66,-0.8,-51.2,SELL,0,52,-50,
2025-12-31,114.84,115.65,112.85,113.1,5.69,HOOD,118.15,121.73,127.03,124.46,97.06,24.58,-3.02,-2.34,-33.21,121.03,120.02,119.4,118.89,118.38,117.76,116.75,0,-0.13,5.24,-1.53,-30.12,SELL,0,13,-50,
2025-12-31,402.47,405.27,398.67,401.3,5.61,HUBS,396.73,380.26,404.69,437.8,505.18,55.37,1.86,-2.03,56.4,406.94,404.11,402.36,400.95,399.53,397.78,394.95,-1,3.64,-0.61,-1.75,-3.0,HOLD,0,39,0,
2025-12-31,37.4,37.58,36.87,36.9,5.49,INTC,36.51,37.82,37.98,33.55,27.45,24.81,-0.4,-0.24,-9.86,38.26,37.68,37.33,37.04,36.75,36.4,35.82,0,-1.26,-0.49,-1.75,-7.0,HOLD,0,13,0,
2025-12-31,668.02,669.8,662.21,662.42,10.18,INTU,670.81,659.02,660.78,667.61,680.99,49.99,3.94,4.03,-14.82,678.57,675.7,673.92,672.49,671.05,669.27,666.4,1,4.85,12.2,-1.75,-23.0,SELL,0,1,-50,
2025-12-31,45.67,46.44,44.68,44.87,7.42,IONQ,47.73,48.54,51.58,54.01,44.54,39.34,-1.54,-1.22,21.37,46.83,46.32,46.0,45.75,45.49,45.17,44.66,0,8.33,-2.32,-1.75,-36.0,SELL,0,4,-50,
2025-12-31,38.35,39.03,37.2,37.77,22.57,IREN,39.14,42.73,49.41,43.77,27.14,37.7,-2.62,-2.94,-18.05,43.52,42.84,42.42,42.09,41.75,41.33,40.65,0,0.0,8.54,1.15,-16.4,HOLD,0,0,0,
2025-12-31,572.5,573.28,565.77,566.36,7.97,ISRG,571.77,565.72,557.59,506.13,510.97,56.89,6.03,6.62,-26.56,580.5,570.4,564.15,559.1,554.04,547.79,537.69,1,4.3,4.63,-0.8,29.8,HOLD,8,0,0,
2025-12-31,252.75,255.64,251.66,252.28,10.38,IT,251.69,238.6,239.37,243.22,321.5,85.41,5.1,3.95,87.67,255.51,254.42,253.75,253.2,252.66,251.99,250.9,1,3.91,-1.1,-1.75,9.0,HOLD,0,0,0,
2025-12-31,13.25,13.34,12.99,13.2,12.4,JOBY,13.84,14.2,14.78,15.23,12.34,35.14,-0.36,-0.26,-55.37,15.4,15.09,14.9,14.75,14.6,14.41,14.1,0,0.87,-7.44,-1.33,-54.32,SELL,0,17,-50,
2025-12-31,1243.65,1250.93,1214.09,1215.08,12.28,KLAC,1245.02,1203.88,1196.78,1090.53,939.86,46.23,20.13,22.5,7.1,1286.81,1259.1,1241.96,1228.1,1214.24,1197.1,1169.39,1,6.91,2.2,-1.75,22.0,HOLD,9,0,0,
2025-12-31,32.5,32.93,32.24,32.47,9.87,KVYO,32.19,29.92,28.85,29.48,30.75,69.44,1.14,1.01,14.21,33.03,31.97,31.32,30.79,30.26,29.61,28.55,0,10.0,-4.76,-1.75,28.0,HOLD,10,0,0,
2025-12-31,1079.76,1083.5,1074.43,1074.68,2.84,LLY,1070.61,1051.26,991.48,872.49,824.58,78.6,23.24,24.37,50.56,1085.5,1082.33,1080.37,1078.78,1077.2,1075.24,1072.07,1,6.5,2.07,-0.8,53.8,BUY,13,0,50,
2025-12-31,174.49,174.91,170.76,171.18,6.51,LRCX,171.86,161.53,159.15,139.38,111.71,52.81,5.38,5.13,35.71,179.8,173.62,169.79,166.7,163.61,159.78,153.6,1,9.27,12.07,-1.75,68.0,BUY,9,0,50,
2025-12-31,827.9,829.25,819.92,820.29,6.8,MCK,821.42,831.46,829.67,773.69,737.24,55.32,-0.81,-1.91,17.69,833.72,831.27,829.75,828.53,827.31,825.79,823.34,-1,6.32,2.56,-0.8,4.8,HOLD,0,0,0,
2025-12-31,664.75,665.0,659.44,660.09,3.84,META,661.47,644.86,653.47,699.59,672.26,56.28,4.0,2.91,3.6,672.22,668.01,665.41,663.3,661.2,658.6,654.39,1,4.91,6.22,-0.21,19.16,HOLD,0,0,0,
2025-12-31,926.36,928.07,906.33,906.36,3.71,MPWR,931.32,930.55,958.91,923.59,792.56,29.2,-5.6,-2.45,56.22,958.82,953.02,949.43,946.53,943.64,940.05,934.25,0,5.23,14.27,-1.75,1.0,HOLD,0,0,0,
2025-12-31,105.94,106.1,104.99,105.26,5.94,MRK,104.19,100.78,95.26,89.06,84.18,77.34,2.99,2.8,29.95,107.59,105.04,103.46,102.19,100.92,99.34,96.79,0,6.61,11.34,-0.8,48.8,HOLD,37,0,0,
2025-12-31,86.8,86.92,84.94,84.98,2.79,MRVL,85.31,86.95,87.49,82.24,74.25,33.14,-0.63,-0.46,-3.38,88.1,87.18,86.61,86.15,85.69,85.12,84.2,0,2.31,6.95,-1.75,-14.0,HOLD,0,0,0,
2025-12-31,487.84,488.14,483.3,483.62,15.0,MSFT,485.17,483.44,496.08,503.51,476.27,57.34,-1.79,-3.16,-20.88,489.68,488.38,487.58,486.93,486.28,485.48,484.18,-1,3.54,3.17,-1.75,-20.0,HOLD,0,36,0,
2025-12-31,293.17,293.17,284.18,285.41,9.21,MU,273.6,247.44,239.91,196.37,147.94,59.05,15.75,12.38,39.09,298.83,294.03,291.06,288.66,286.27,283.3,278.5,1,4.73,14.63,-1.75,76.0,BUY,9,0,50,
2025-12-31,85.37,86.47,82.9,83.71,6.09,NBIS,85.99,90.48,98.03,96.11,67.34,39.92,-3.24,-3.5,-52.7,91.62,89.89,88.82,87.96,87.09,86.02,84.29,0,3.82,-0.98,-1.75,-34.0,SELL,0,3,-50,
2025-12-31,200.25,201.2,196.93,197.15,2.3,NET,198.76,199.59,209.89,211.29,183.97,29.83,-2.26,-2.74,-43.04,203.4,201.89,200.96,200.2,199.44,198.51,197.0,0,-7.5,-15.0,-1.75,-69.0,SELL,0,34,-50,
2025-12-31,93.6,94.31,93.2,93.76,4.39,NFLX,93.97,99.62,104.47,112.94,113.4,55.7,-3.38,-3.88,0.0,94.97,94.11,93.58,93.15,92.72,92.19,91.33,-1,-1.82,1.95,-0.21,-62.84,SELL,0,49,-50,
2025-12-31,153.99,154.54,152.68,153.19,10.32,NOW,154.47,161.61,168.67,175.33,181.45,28.39,-4.41,-4.15,-18.32,155.69,154.73,154.14,153.66,153.18,152.59,151.63,-1,-0.63,2.93,-1.75,-65.0,SELL,0,44,-50,
2025-12-31,290.49,290.7,288.57,288.72,3.86,NSC,291.57,290.84,287.6,285.81,264.47,37.43,0.51,1.33,-30.78,293.83,292.74,292.06,291.51,290.97,290.29,289.2,1,-4.58,4.76,-1.33,12.68,HOLD,0,0,0,
2025-12-31,189.57,190.56,186.49,186.5,5.07,NVDA,184.04,181.88,186.35,182.95,160.11,53.16,0.99,-0.24,28.38,192.69,191.09,190.1,189.3,188.5,187.51,185.91,1,1.86,12.07,-1.75,49.0,HOLD,5,0,0,
2025-12-31,196.42,197.2,194.73,194.91,6.11,ORCL,192.72,201.87,222.56,247.41,214.75,33.35,-7.44,-9.6,-66.94,200.37,198.55,197.42,196.5,195.59,194.46,192.64,0,-4.32,6.95,-1.75,-36.0,SELL,0,43,-50,
2025-12-31,186.7,186.86,184.1,184.2,2.07,PANW,186.74,189.53,199.41,198.32,192.45,34.58,-3.14,-3.44,79.97,189.03,188.03,187.41,186.91,186.41,185.79,184.79,0,6.72,-2.93,-1.75,-39.0,SELL,0,14,-50,
2025-12-31,113.16,113.24,112.08,112.18,9.34,PAYX,114.05,112.75,114.23,122.62,134.14,47.66,-0.14,-0.11,41.66,115.04,113.62,112.74,112.03,111.33,110.45,109.03,-1,-2.0,4.27,-1.33,-54.32,SELL,0,106,-50,
2025-12-31,152.37,153.65,151.9,152.5,7.72,PCTY,152.65,148.84,147.75,157.07,172.03,69.87,1.54,1.25,-32.28,154.72,154.03,153.6,153.25,152.91,152.48,151.79,1,-7.5,9.02,-1.75,-4.0,HOLD,0,0,0,
2025-12-31,181.13,181.53,177.25,177.75,2.57,PLTR,187.01,178.03,181.21,176.61,150.62,40.4,1.98,2.91,-21.04,196.35,195.26,194.59,194.04,193.5,192.82,191.74,0,5.05,5.73,-1.75,1.0,HOLD,0,0,0,
2025-12-31,230.28,231.14,228.75,228.75,8.21,POOL,232.04,237.17,248.94,279.92,291.32,20.32,-5.33,-5.7,5.95,232.6,231.37,230.61,230.0,229.39,228.63,227.4,-1,0.0,3.9,-2.16,-61.64,SELL,0,70,-50,
2025-12-31,428.65,429.17,421.54,422.06,5.76,PWR,427.86,443.08,442.12,419.82,377.66,29.24,-4.92,-3.11,31.15,435.95,434.47,433.55,432.82,432.08,431.16,429.68,0,6.5,-2.44,-1.33,-14.32,HOLD,0,0,0,
2025-12-31,282.02,282.02,278.56,278.92,4.43,RCL,287.54,271.28,274.02,300.09,280.2,62.5,4.28,4.11,9.26,302.97,297.62,294.32,291.65,288.98,285.67,280.33,0,0.58,8.9,-2.16,-7.64,HOLD,0,0,0,
2025-12-31,772.0,775.0,769.17,771.87,1.9,REGN,772.6,750.83,706.95,640.35,602.51,72.72,20.15,21.07,65.91,792.77,780.13,772.32,766.0,759.68,751.87,739.23,1,6.32,10.73,-0.8,31.8,HOLD,50,0,0,
2025-12-31,184.1,184.4,182.64,183.4,3.65,RTX,183.23,176.62,176.48,167.51,152.27,67.74,3.21,2.87,20.9,188.0,185.3,183.62,182.27,180.92,179.24,176.54,1,5.39,8.17,-1.33,58.68,BUY,15,0,50,
2025-12-31,163.59,163.83,160.75,160.97,2.53,SHOP,167.02,160.26,161.3,154.88,130.87,38.6,2.22,2.67,-23.41,171.07,170.09,169.48,168.99,168.5,167.89,166.91,0,7.98,-0.73,-1.75,-15.0,HOLD,0,0,0,
2025-12-31,221.62,222.4,218.71,219.36,1.23,SNOW,222.21,232.65,244.79,233.63,210.7,53.45,-6.14,-7.0,-14.95,225.49,224.08,223.22,222.51,221.81,220.94,219.54,0,0.58,-12.93,-1.75,-59.0,SELL,0,19,-50,
2025-12-31,26.68,26.9,26.06,26.18,7.22,SOFI,26.75,27.26,28.09,27.14,21.23,44.01,-0.36,-0.35,22.66,27.55,27.38,27.27,27.19,27.1,27.0,26.83,0,2.71,5.37,-1.53,-34.12,SELL,0,1,-50,
2025-12-31,10.0,10.07,9.86,9.97,6.54,SOUN,10.72,11.45,13.15,14.48,12.24,19.23,-0.75,-0.74,-29.55,11.52,11.36,11.25,11.17,11.08,10.98,10.81,0,3.75,-6.34,-1.75,-79.0,SELL,0,37,-50,
2025-12-31,163.0,163.26,161.53,162.14,10.2,TEAM,162.82,157.1,158.66,161.28,183.95,50.76,1.86,1.83,-0.83,164.68,163.12,162.15,161.36,160.58,159.61,158.04,1,4.4,-14.51,-1.75,-17.0,HOLD,0,0,0,
2025-12-31,60.01,60.1,58.8,59.05,6.49,TEM,62.98,69.83,74.1,78.31,67.78,15.83,-3.99,-3.34,-7.96,67.8,66.33,65.41,64.68,63.94,63.03,61.55,0,3.0,-12.07,-0.8,-68.2,SELL,0,15,-50,
2025-12-31,583.71,585.61,579.0,579.45,3.97,TMO,575.63,577.42,574.0,535.03,484.47,55.13,2.7,2.03,-23.46,585.3,578.04,573.55,569.92,566.28,561.79,554.53,1,8.75,-4.15,-0.8,35.8,HOLD,4,0,0,
2025-12-31,202.5,204.24,202.0,203.04,12.13,TMUS,199.98,203.22,206.91,223.49,232.29,70.75,-1.83,-3.0,41.03,202.37,200.56,199.44,198.54,197.64,196.52,194.71,-1,0.0,2.93,-0.21,-35.84,SELL,0,75,-50,
2025-12-31,456.1,456.55,449.3,449.72,5.1,TSLA,473.05,447.96,445.1,417.46,359.14,49.36,7.64,11.04,-11.73,498.83,491.04,486.22,482.33,478.44,473.62,465.83,0,-2.57,-5.61,-2.16,0.36,HOLD,0,0,0,
2025-12-31,38.06,38.47,37.84,37.96,5.75,TTD,37.73,38.49,42.25,46.43,57.13,38.99,-1.02,-1.43,60.48,38.9,38.4,38.09,37.85,37.6,37.29,36.79,-1,-7.89,0.24,-0.21,-44.84,SELL,0,44,-50,
2025-12-31,143.9,144.0,142.12,142.24,3.6,TWLO,141.15,132.42,128.32,116.58,113.74,69.04,4.55,4.42,8.49,145.9,144.27,143.26,142.45,141.64,140.63,139.0,1,4.47,-6.95,-1.75,51.0,BUY,25,0,50,
2025-12-31,175.8,176.18,173.44,173.49,7.33,TXN,176.15,173.09,169.17,177.15,179.35,25.86,1.44,2.31,40.46,178.52,177.71,177.21,176.81,176.41,175.91,175.1,0,-3.33,1.34,-1.75,-17.0,HOLD,0,0,0,
2025-12-31,456.21,458.78,453.22,453.95,8.51,TYL,458.7,460.59,469.01,503.36,536.44,47.8,-2.99,-4.05,-19.03,464.38,462.76,461.76,460.95,460.14,459.14,457.52,0,7.31,-1.95,-1.75,-57.0,SELL,0,79,-50,
2025-12-31,82.0,82.54,81.42,81.71,5.15,UBER,80.81,84.75,88.5,91.86,87.97,40.05,-2.16,-2.39,-19.78,82.25,81.8,81.52,81.3,81.08,80.8,80.35,-1,1.37,13.05,-2.16,-24.64,SELL,0,15,-50,
2025-12-31,561.75,565.07,553.34,553.35,9.19,UI,563.09,562.45,613.05,602.41,489.91,35.12,-9.42,-11.86,-16.56,572.45,569.65,567.91,566.51,565.11,563.37,560.57,0,0.0,11.59,-1.75,-13.0,HOLD,0,0,0,
2025-12-31,332.32,333.33,329.88,330.11,2.25,UNH,328.78,326.67,331.61,329.5,344.98,51.9,0.06,-0.1,53.65,336.15,332.73,330.61,328.9,327.19,325.07,321.65,-1,0.32,3.54,-0.8,-7.2,HOLD,0,0,0,
2025-12-31,44.85,45.05,43.66,43.73,4.95,UPST,46.83,44.79,44.74,52.81,54.98,33.69,0.38,0.77,-52.04,49.76,48.61,47.9,47.32,46.75,46.04,44.89,0,0.0,-9.15,-1.53,-50.12,SELL,0,84,-50,
2025-12-31,224.0,225.13,223.0,223.23,5.49,VEEV,222.37,234.67,257.52,270.61,263.67,39.38,-9.14,-11.31,-24.26,226.5,225.77,225.32,224.95,224.58,224.13,223.4,-1,-2.35,8.05,-1.75,-45.0,SELL,0,29,-50,
2025-12-31,164.69,165.76,161.91,162.01,2.71,VRT,162.3,169.55,174.75,159.42,132.53,32.39,-2.81,-2.75,70.06,168.99,167.76,167.0,166.39,165.78,165.02,163.79,0,4.47,3.05,-1.33,-21.32,SELL,0,1,-50,
2025-12-31,384.55,385.37,379.44,379.83,3.51,WAT,381.86,388.94,378.59,342.31,339.35,28.7,0.55,1.9,18.37,389.16,385.15,382.67,380.67,378.66,376.18,372.17,1,-5.56,3.54,-0.8,11.8,HOLD,0,0,0,
2025-12-31,216.11,216.35,214.47,214.78,3.18,WDAY,217.44,219.35,224.96,228.24,234.58,36.56,-1.93,-2.13,32.38,220.93,219.21,218.14,217.28,216.42,215.35,213.63,0,-2.89,-0.37,-1.75,-59.0,SELL,0,24,-50,
2025-12-31,226.88,227.4,224.88,224.92,3.9,ZS,229.19,246.36,275.74,281.47,269.17,25.8,-12.65,-14.35,7.93,231.06,230.05,229.43,228.92,228.41,227.79,226.78,0,4.17,-12.07,-1.75,-63.0,SELL,0,30,-50,
2025-12-30,272.83,274.08,272.28,273.18,0.0,AAPL,272.98,275.25,272.39,256.61,231.11,39.34,0.09,0.81,19.11,275.43,274.04,273.19,272.49,271.8,270.95,269.56,1,0.99,0.0,-0.21,31.16,HOLD,51,0,0,
2025-12-30,352.0,355.27,350.01,353.54,1.22,ADBE,353.76,338.33,339.48,345.08,362.92,61.47,5.56,5.34,24.83,356.68,355.24,354.35,353.63,352.91,352.02,350.58,1,4.98,11.59,-0.21,29.16,HOLD,0,0,0,
2025-12-30,299.53,301.66,299.06,300.27,0.0,ADSK,298.47,298.57,300.54,304.47,295.46,49.02,-0.26,-0.62,-7.25,303.1,301.33,300.24,299.35,298.47,297.38,295.61,-1,7.68,0.73,-0.21,4.16,HOLD,0,0,0,
2025-12-30,215.87,216.82,214.48,214.63,1.53,AMD,211.19,215.32,228.43,202.3,162.08,42.3,-2.46,-3.51,-74.19,216.83,215.04,213.93,213.04,212.14,211.03,209.24,-1,6.08,1.95,-0.21,8.16,HOLD,0,0,0,
2025-12-30,231.16,232.35,230.2,231.48,1.04,AMZN,228.7,228.21,231.13,228.33,216.68,56.67,0.29,-0.48,-11.6,232.99,230.16,228.41,226.99,225.57,223.82,220.99,1,3.73,13.66,-1.31,47.76,HOLD,5,0,0,
2025-12-30,134.25,134.45,132.75,133.18,0.93,ANET,129.62,127.7,135.15,138.67,115.98,54.66,-0.07,-1.22,28.33,135.3,133.87,132.99,132.27,131.56,130.68,129.25,-1,6.97,4.76,-0.21,24.16,HOLD,0,0,0,
2025-12-30,137.27,137.85,136.14,136.29,1.43,APH,134.14,135.62,135.95,126.52,105.95,46.32,0.22,-0.1,7.43,138.32,137.73,137.37,137.07,136.78,136.41,135.82,1,7.78,8.54,-0.22,51.12,BUY,7,0,50,
2025-12-30,697.75,699.73,683.62,694.97,0.83,APP,704.77,649.36,631.54,593.67,462.92,43.36,24.83,27.14,-19.42,738.01,724.79,716.61,710.01,703.4,695.22,682.0,1,7.87,2.07,,,HOLD,0,0,0,
2025-12-30,110.82,112.0,110.39,110.93,1.02,ARM,113.18,128.35,141.71,144.35,137.51,3.54,-8.92,-8.14,-78.53,117.21,115.13,113.84,112.79,111.75,110.46,108.38,0,5.0,3.66,-0.21,-26.84,SELL,0,13,-50,
2025-12-30,1084.12,1086.06,1074.7,1074.83,3.79,ASML,1058.17,1062.46,1052.79,957.57,839.43,41.1,4.48,7.67,42.25,1076.09,1072.55,1070.35,1068.58,1066.81,1064.61,1061.07,1,5.15,0.24,-0.21,66.16,BUY,5,0,50,
2025-12-30,349.92,352.68,349.3,350.4,0.0,AVGO,342.79,364.92,361.17,344.05,287.36,28.29,-5.65,-3.98,-29.97,353.25,351.23,349.98,348.97,347.96,346.71,344.69,-1,3.16,4.15,-0.21,9.16,HOLD,0,0,0,
2025-12-30,579.0,580.89,572.74,573.05,0.52,AXON,578.23,554.67,600.32,670.83,679.99,58.83,0.12,-4.92,-9.75,617.97,608.33,602.37,597.55,592.73,586.77,577.13,0,6.4,-5.61,-0.22,-35.88,SELL,0,39,-50,
2025-12-30,55.49,55.64,55.17,55.26,0.0,BAC,55.38,53.81,53.31,51.48,47.18,64.73,0.79,0.79,36.95,56.55,55.89,55.49,55.16,54.83,54.43,53.77,1,0.0,2.68,-0.41,44.36,HOLD,23,0,0,
2025-12-30,176.3,176.82,175.72,176.46,0.0,BIIB,174.45,175.68,166.77,154.13,141.03,51.23,2.01,2.57,41.45,178.46,177.64,177.14,176.73,176.32,175.82,175.0,1,3.33,5.0,0.49,54.96,BUY,12,0,50,
2025-12-30,1088.54,1090.0,1082.01,1084.29,0.0,BLK,1078.28,1057.17,1071.38,1102.29,1039.28,55.92,5.76,3.52,56.27,1092.05,1083.88,1078.83,1074.75,1070.67,1065.62,1057.45,1,3.65,5.37,-0.41,36.36,HOLD,0,0,0,
2025-12-30,163.68,164.75,163.23,163.55,0.0,CBRE,162.82,159.41,157.93,158.61,145.39,74.62,1.92,1.63,10.2,165.71,164.14,163.17,162.39,161.61,160.64,159.07,1,5.0,7.2,1.08,43.32,HOLD,10,0,0,
2025-12-30,316.86,319.0,315.14,316.45,2.21,CDNS,316.79,318.14,323.37,335.95,317.39,26.84,-1.8,-1.32,11.03,321.69,320.0,318.95,318.11,317.27,316.22,314.53,-1,4.2,3.9,-0.21,-25.84,SELL,0,12,-50,
2025-12-30,138.17,139.08,137.0,138.3,1.41,CDW,140.54,142.53,145.77,153.34,161.6,25.07,-1.97,-1.45,-2.78,140.45,139.96,139.66,139.41,139.16,138.86,138.37,-1,-5.24,2.32,-0.21,-66.84,SELL,0,77,-50,
2025-12-30,246.04,246.09,243.79,244.09,0.0,COF,244.94,229.03,224.86,221.31,206.51,71.55,7.17,7.12,7.1,249.74,247.62,246.3,245.24,244.18,242.86,240.74,1,5.0,2.07,-0.41,37.36,HOLD,10,0,0,
2025-12-30,233.65,236.06,231.5,232.64,1.34,COIN,241.44,256.04,283.06,305.72,285.58,16.38,-13.04,-12.38,-35.06,254.87,251.15,248.85,246.99,245.12,242.82,239.1,0,1.11,14.63,-0.41,-41.64,SELL,0,30,-50,
2025-12-30,266.66,268.28,265.35,265.93,0.56,CRM,262.15,248.75,249.61,246.54,256.27,59.68,5.88,5.25,60.24,269.11,268.07,267.43,266.91,266.39,265.75,264.71,1,7.39,9.51,-0.21,79.16,BUY,7,0,50,
2025-12-30,475.12,478.12,472.24,476.36,0.0,CRWD,478.96,500.27,513.77,484.47,460.74,24.67,-10.49,-9.06,61.36,483.29,480.31,478.47,476.98,475.49,473.65,470.67,-1,7.0,-7.2,-0.21,-18.84,HOLD,0,12,0,
2025-12-29,73.54,77.75,73.4,74.92,12.77,CRWV,75.24,77.52,93.85,105.58,0.0,40.68,-3.82,-4.86,-14.44,87.31,81.76,78.33,75.55,72.78,69.35,63.8,0,0.3,-11.95,-0.21,-51.84,SELL,0,39,-50,
2025-12-30,67.24,67.9,66.97,67.75,0.0,CSGP,66.1,67.0,68.91,77.24,79.13,49.07,-0.59,-1.01,24.95,67.27,66.5,66.02,65.63,65.24,64.76,63.99,-1,-3.33,-6.22,1.08,-14.68,HOLD,0,71,0,
2025-12-30,84.54,84.85,84.09,84.23,1.14,CTSH,84.7,80.28,76.54,72.69,74.2,72.59,2.54,2.81,37.56,85.77,85.49,85.32,85.18,85.05,84.88,84.6,1,7.5,6.34,-0.21,35.16,HOLD,26,0,0,
2025-12-30,127.68,128.33,125.92,126.57,4.5,CVLT,125.92,123.29,131.86,157.01,164.02,61.46,-0.93,-2.34,31.52,129.41,126.72,125.05,123.71,122.36,120.69,118.0,-1,3.33,-6.83,-0.21,-24.84,SELL,0,48,-50,
2025-12-30,230.25,231.52,228.72,229.33,1.43,DASH,230.84,217.82,225.01,242.3,226.88,49.31,3.31,2.44,65.78,235.0,233.84,233.13,232.55,231.97,231.26,230.1,1,3.85,2.07,,,HOLD,0,0,0,
2025-12-30,137.26,138.83,137.21,137.98,0.0,DDOG,139.08,151.58,158.68,149.44,134.04,21.37,-6.26,-6.17,-43.99,143.41,141.9,140.97,140.22,139.47,138.54,137.03,0,7.68,-5.98,-0.21,-20.84,SELL,0,4,-50,
2025-12-30,348.26,351.42,346.93,348.61,0.0,ELV,346.08,337.54,333.37,326.22,350.89,64.21,4.54,4.8,67.92,346.61,344.47,343.15,342.07,341.0,339.68,337.54,0,2.22,7.56,0.49,31.96,HOLD,3,0,0,
2025-12-30,33.21,33.25,32.41,32.41,3.2,ENPH,32.68,30.48,31.33,34.03,39.81,54.98,0.61,0.5,19.9,33.91,33.36,33.01,32.73,32.46,32.11,31.56,1,4.29,7.32,-0.21,10.16,HOLD,0,0,0,
